states,solutions,paths,times,num_nodes_generated
<environments.cube2.Cube2State object at 0x7f72adb2baa0>,"[1, 5, 2, 11, 2, 10, 10, 7, 11, 9]","[<environments.cube2.Cube2State object at 0x7f72adb2baa0>, <environments.cube2.Cube2State object at 0x7f72ad7aa7d0>, <environments.cube2.Cube2State object at 0x7f72ad7aa910>, <environments.cube2.Cube2State object at 0x7f72ad7aaa50>, <environments.cube2.Cube2State object at 0x7f72ad7aab90>, <environments.cube2.Cube2State object at 0x7f72ad7aacd0>, <environments.cube2.Cube2State object at 0x7f72ad7aae10>, <environments.cube2.Cube2State object at 0x7f72ad7aaf50>, <environments.cube2.Cube2State object at 0x7f72ad7ac0f0>, <environments.cube2.Cube2State object at 0x7f72ad7ac230>, <environments.cube2.Cube2State object at 0x7f72ad7ac370>]",23.779367685317993,811092
<environments.cube2.Cube2State object at 0x7f72adb2bbe0>,"[11, 5, 2, 7, 2, 6, 1, 8, 3, 10, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2bbe0>, <environments.cube2.Cube2State object at 0x7f72ad7ac500>, <environments.cube2.Cube2State object at 0x7f72ad7ac640>, <environments.cube2.Cube2State object at 0x7f72ad7ac780>, <environments.cube2.Cube2State object at 0x7f72ad7ac8c0>, <environments.cube2.Cube2State object at 0x7f72ad7aca00>, <environments.cube2.Cube2State object at 0x7f72ad7acb40>, <environments.cube2.Cube2State object at 0x7f72ad7acc80>, <environments.cube2.Cube2State object at 0x7f72ad7acdc0>, <environments.cube2.Cube2State object at 0x7f72ad7acf00>, <environments.cube2.Cube2State object at 0x7f72ad7af0a0>, <environments.cube2.Cube2State object at 0x7f72ad7af1e0>, <environments.cube2.Cube2State object at 0x7f72ad7af320>]",32.19590640068054,1051092
<environments.cube2.Cube2State object at 0x7f72adb2bd20>,"[2, 8, 1, 8, 7, 11, 0, 5]","[<environments.cube2.Cube2State object at 0x7f72adb2bd20>, <environments.cube2.Cube2State object at 0x7f72ad7af4b0>, <environments.cube2.Cube2State object at 0x7f72ad7af5f0>, <environments.cube2.Cube2State object at 0x7f72ad7af730>, <environments.cube2.Cube2State object at 0x7f72ad7af870>, <environments.cube2.Cube2State object at 0x7f72ad7af9b0>, <environments.cube2.Cube2State object at 0x7f72ad7afaf0>, <environments.cube2.Cube2State object at 0x7f72ad7afc30>, <environments.cube2.Cube2State object at 0x7f72ad7afd70>]",17.733795881271362,571092
<environments.cube2.Cube2State object at 0x7f72adb2be60>,"[4, 3, 10, 7, 8, 3, 10, 1, 4, 9, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2be60>, <environments.cube2.Cube2State object at 0x7f72ad7aff00>, <environments.cube2.Cube2State object at 0x7f72ad7b30a0>, <environments.cube2.Cube2State object at 0x7f72ad7b31e0>, <environments.cube2.Cube2State object at 0x7f72ad7b3320>, <environments.cube2.Cube2State object at 0x7f72ad7b3460>, <environments.cube2.Cube2State object at 0x7f72ad7b35a0>, <environments.cube2.Cube2State object at 0x7f72ad7b36e0>, <environments.cube2.Cube2State object at 0x7f72ad7b3820>, <environments.cube2.Cube2State object at 0x7f72ad7b3960>, <environments.cube2.Cube2State object at 0x7f72ad7b3aa0>, <environments.cube2.Cube2State object at 0x7f72ad7b3be0>, <environments.cube2.Cube2State object at 0x7f72ad7b3d20>]",32.849242210388184,1051092
<environments.cube2.Cube2State object at 0x7f72adb2bfa0>,"[6, 1, 6, 1, 11, 11, 2, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2bfa0>, <environments.cube2.Cube2State object at 0x7f72ad7b3eb0>, <environments.cube2.Cube2State object at 0x7f72ad7b4050>, <environments.cube2.Cube2State object at 0x7f72ad7b4190>, <environments.cube2.Cube2State object at 0x7f72ad7b42d0>, <environments.cube2.Cube2State object at 0x7f72ad7b4410>, <environments.cube2.Cube2State object at 0x7f72ad7b4550>, <environments.cube2.Cube2State object at 0x7f72ad7b4690>, <environments.cube2.Cube2State object at 0x7f72ad7b47d0>, <environments.cube2.Cube2State object at 0x7f72ad7b4910>, <environments.cube2.Cube2State object at 0x7f72ad7b4a50>]",22.028464555740356,811092
<environments.cube2.Cube2State object at 0x7f72adb2f140>,"[7, 10, 4, 3, 10, 4, 6, 1, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2f140>, <environments.cube2.Cube2State object at 0x7f72ad7b4be0>, <environments.cube2.Cube2State object at 0x7f72ad7b4d20>, <environments.cube2.Cube2State object at 0x7f72ad7b4e60>, <environments.cube2.Cube2State object at 0x7f72ad7b4fa0>, <environments.cube2.Cube2State object at 0x7f72ad7b9140>, <environments.cube2.Cube2State object at 0x7f72ad7b9280>, <environments.cube2.Cube2State object at 0x7f72ad7b93c0>, <environments.cube2.Cube2State object at 0x7f72ad7b9500>, <environments.cube2.Cube2State object at 0x7f72ad7b9640>, <environments.cube2.Cube2State object at 0x7f72ad7b9780>]",25.35579562187195,811092
<environments.cube2.Cube2State object at 0x7f72adb2f280>,"[9, 3, 7, 5, 9, 5, 1, 10, 5, 3]","[<environments.cube2.Cube2State object at 0x7f72adb2f280>, <environments.cube2.Cube2State object at 0x7f72ad7b9910>, <environments.cube2.Cube2State object at 0x7f72ad7b9a50>, <environments.cube2.Cube2State object at 0x7f72ad7b9b90>, <environments.cube2.Cube2State object at 0x7f72ad7b9cd0>, <environments.cube2.Cube2State object at 0x7f72ad7b9e10>, <environments.cube2.Cube2State object at 0x7f72ad7b9f50>, <environments.cube2.Cube2State object at 0x7f72ad7ba0f0>, <environments.cube2.Cube2State object at 0x7f72ad7ba230>, <environments.cube2.Cube2State object at 0x7f72ad7ba370>, <environments.cube2.Cube2State object at 0x7f72ad7ba4b0>]",23.98533010482788,811092
<environments.cube2.Cube2State object at 0x7f72adb2f3c0>,"[5, 3, 3, 8, 7, 10, 6, 11, 0, 8]","[<environments.cube2.Cube2State object at 0x7f72adb2f3c0>, <environments.cube2.Cube2State object at 0x7f72ad7ba640>, <environments.cube2.Cube2State object at 0x7f72ad7ba780>, <environments.cube2.Cube2State object at 0x7f72ad7ba8c0>, <environments.cube2.Cube2State object at 0x7f72ad7baa00>, <environments.cube2.Cube2State object at 0x7f72ad7bab40>, <environments.cube2.Cube2State object at 0x7f72ad7bac80>, <environments.cube2.Cube2State object at 0x7f72ad7badc0>, <environments.cube2.Cube2State object at 0x7f72ad7baf00>, <environments.cube2.Cube2State object at 0x7f72ad7be0a0>, <environments.cube2.Cube2State object at 0x7f72ad7be1e0>]",23.832924365997314,811092
<environments.cube2.Cube2State object at 0x7f72adb2f500>,"[3, 5, 0, 9, 5, 8, 5, 2, 4, 11, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2f500>, <environments.cube2.Cube2State object at 0x7f72ad7be370>, <environments.cube2.Cube2State object at 0x7f72ad7be4b0>, <environments.cube2.Cube2State object at 0x7f72ad7be5f0>, <environments.cube2.Cube2State object at 0x7f72ad7be730>, <environments.cube2.Cube2State object at 0x7f72ad7be870>, <environments.cube2.Cube2State object at 0x7f72ad7be9b0>, <environments.cube2.Cube2State object at 0x7f72ad7beaf0>, <environments.cube2.Cube2State object at 0x7f72ad7bec30>, <environments.cube2.Cube2State object at 0x7f72ad7bed70>, <environments.cube2.Cube2State object at 0x7f72ad7beeb0>, <environments.cube2.Cube2State object at 0x7f72ad7bf050>, <environments.cube2.Cube2State object at 0x7f72ad7bf190>]",29.920928716659546,1051092
<environments.cube2.Cube2State object at 0x7f72adb2f640>,"[3, 8, 3, 11, 6, 2, 7, 8, 2, 9]","[<environments.cube2.Cube2State object at 0x7f72adb2f640>, <environments.cube2.Cube2State object at 0x7f72ad7bf320>, <environments.cube2.Cube2State object at 0x7f72ad7bf460>, <environments.cube2.Cube2State object at 0x7f72ad7bf5a0>, <environments.cube2.Cube2State object at 0x7f72ad7bf6e0>, <environments.cube2.Cube2State object at 0x7f72ad7bf820>, <environments.cube2.Cube2State object at 0x7f72ad7bf960>, <environments.cube2.Cube2State object at 0x7f72ad7bfaa0>, <environments.cube2.Cube2State object at 0x7f72ad7bfbe0>, <environments.cube2.Cube2State object at 0x7f72ad7bfd20>, <environments.cube2.Cube2State object at 0x7f72ad7bfe60>]",24.71800422668457,811092
<environments.cube2.Cube2State object at 0x7f72adb2f780>,"[9, 4, 11, 7, 3, 1, 4, 8, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2f780>, <environments.cube2.Cube2State object at 0x7f72ad7c3050>, <environments.cube2.Cube2State object at 0x7f72ad7c3190>, <environments.cube2.Cube2State object at 0x7f72ad7c32d0>, <environments.cube2.Cube2State object at 0x7f72ad7c3410>, <environments.cube2.Cube2State object at 0x7f72ad7c3550>, <environments.cube2.Cube2State object at 0x7f72ad7c3690>, <environments.cube2.Cube2State object at 0x7f72ad7c37d0>, <environments.cube2.Cube2State object at 0x7f72ad7c3910>, <environments.cube2.Cube2State object at 0x7f72ad7c3a50>, <environments.cube2.Cube2State object at 0x7f72ad7c3b90>]",27.11560344696045,811092
<environments.cube2.Cube2State object at 0x7f72adb2f8c0>,"[10, 2, 11, 2, 7, 8, 4, 2, 2, 9]","[<environments.cube2.Cube2State object at 0x7f72adb2f8c0>, <environments.cube2.Cube2State object at 0x7f72ad7c3d20>, <environments.cube2.Cube2State object at 0x7f72ad7c3e60>, <environments.cube2.Cube2State object at 0x7f72ad7c3fa0>, <environments.cube2.Cube2State object at 0x7f72ad747140>, <environments.cube2.Cube2State object at 0x7f72ad747280>, <environments.cube2.Cube2State object at 0x7f72ad7473c0>, <environments.cube2.Cube2State object at 0x7f72ad747500>, <environments.cube2.Cube2State object at 0x7f72ad747640>, <environments.cube2.Cube2State object at 0x7f72ad747780>, <environments.cube2.Cube2State object at 0x7f72ad7478c0>]",22.518339157104492,811092
<environments.cube2.Cube2State object at 0x7f72adb2fa00>,"[0, 4, 9, 4, 11, 4, 1, 7, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2fa00>, <environments.cube2.Cube2State object at 0x7f72ad747a50>, <environments.cube2.Cube2State object at 0x7f72ad747b90>, <environments.cube2.Cube2State object at 0x7f72ad747cd0>, <environments.cube2.Cube2State object at 0x7f72ad747e10>, <environments.cube2.Cube2State object at 0x7f72ad747f50>, <environments.cube2.Cube2State object at 0x7f72ad7480f0>, <environments.cube2.Cube2State object at 0x7f72ad748230>, <environments.cube2.Cube2State object at 0x7f72ad748370>, <environments.cube2.Cube2State object at 0x7f72ad7484b0>, <environments.cube2.Cube2State object at 0x7f72ad7485f0>]",25.97381901741028,811092
<environments.cube2.Cube2State object at 0x7f72adb2fb40>,"[9, 7, 2, 9, 2, 11, 7, 2, 8, 4, 11, 9]","[<environments.cube2.Cube2State object at 0x7f72adb2fb40>, <environments.cube2.Cube2State object at 0x7f72ad748780>, <environments.cube2.Cube2State object at 0x7f72ad7488c0>, <environments.cube2.Cube2State object at 0x7f72ad748a00>, <environments.cube2.Cube2State object at 0x7f72ad748b40>, <environments.cube2.Cube2State object at 0x7f72ad748c80>, <environments.cube2.Cube2State object at 0x7f72ad748dc0>, <environments.cube2.Cube2State object at 0x7f72ad748f00>, <environments.cube2.Cube2State object at 0x7f72ad74d0a0>, <environments.cube2.Cube2State object at 0x7f72ad74d1e0>, <environments.cube2.Cube2State object at 0x7f72ad74d320>, <environments.cube2.Cube2State object at 0x7f72ad74d460>, <environments.cube2.Cube2State object at 0x7f72ad74d5a0>]",29.17833185195923,1051092
<environments.cube2.Cube2State object at 0x7f72adb2fc80>,"[3, 9, 5, 8, 5, 2, 7, 3, 11, 2, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2fc80>, <environments.cube2.Cube2State object at 0x7f72ad74d730>, <environments.cube2.Cube2State object at 0x7f72ad74d870>, <environments.cube2.Cube2State object at 0x7f72ad74d9b0>, <environments.cube2.Cube2State object at 0x7f72ad74daf0>, <environments.cube2.Cube2State object at 0x7f72ad74dc30>, <environments.cube2.Cube2State object at 0x7f72ad74dd70>, <environments.cube2.Cube2State object at 0x7f72ad74deb0>, <environments.cube2.Cube2State object at 0x7f72ad74e050>, <environments.cube2.Cube2State object at 0x7f72ad74e190>, <environments.cube2.Cube2State object at 0x7f72ad74e2d0>, <environments.cube2.Cube2State object at 0x7f72ad74e410>, <environments.cube2.Cube2State object at 0x7f72ad74e550>]",32.82352948188782,1051092
<environments.cube2.Cube2State object at 0x7f72adb2fdc0>,"[9, 0, 11, 4, 10, 7, 3, 1, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2fdc0>, <environments.cube2.Cube2State object at 0x7f72ad74e6e0>, <environments.cube2.Cube2State object at 0x7f72ad74e820>, <environments.cube2.Cube2State object at 0x7f72ad74e960>, <environments.cube2.Cube2State object at 0x7f72ad74eaa0>, <environments.cube2.Cube2State object at 0x7f72ad74ebe0>, <environments.cube2.Cube2State object at 0x7f72ad74ed20>, <environments.cube2.Cube2State object at 0x7f72ad74ee60>, <environments.cube2.Cube2State object at 0x7f72ad74efa0>, <environments.cube2.Cube2State object at 0x7f72ad752140>, <environments.cube2.Cube2State object at 0x7f72ad752280>]",23.600584745407104,811092
<environments.cube2.Cube2State object at 0x7f72adb2ff00>,"[11, 4, 9, 9, 5, 1, 10, 0, 10, 7, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb2ff00>, <environments.cube2.Cube2State object at 0x7f72ad752410>, <environments.cube2.Cube2State object at 0x7f72ad752550>, <environments.cube2.Cube2State object at 0x7f72ad752690>, <environments.cube2.Cube2State object at 0x7f72ad7527d0>, <environments.cube2.Cube2State object at 0x7f72ad752910>, <environments.cube2.Cube2State object at 0x7f72ad752a50>, <environments.cube2.Cube2State object at 0x7f72ad752b90>, <environments.cube2.Cube2State object at 0x7f72ad752cd0>, <environments.cube2.Cube2State object at 0x7f72ad752e10>, <environments.cube2.Cube2State object at 0x7f72ad752f50>, <environments.cube2.Cube2State object at 0x7f72ad7540f0>, <environments.cube2.Cube2State object at 0x7f72ad754230>]",30.966708421707153,1051092
<environments.cube2.Cube2State object at 0x7f72adb300a0>,"[3, 1, 7, 7, 10, 8, 1, 7, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adb300a0>, <environments.cube2.Cube2State object at 0x7f72ad7543c0>, <environments.cube2.Cube2State object at 0x7f72ad754500>, <environments.cube2.Cube2State object at 0x7f72ad754640>, <environments.cube2.Cube2State object at 0x7f72ad754780>, <environments.cube2.Cube2State object at 0x7f72ad7548c0>, <environments.cube2.Cube2State object at 0x7f72ad754a00>, <environments.cube2.Cube2State object at 0x7f72ad754b40>, <environments.cube2.Cube2State object at 0x7f72ad754c80>, <environments.cube2.Cube2State object at 0x7f72ad754dc0>, <environments.cube2.Cube2State object at 0x7f72ad754f00>]",23.455167055130005,811092
<environments.cube2.Cube2State object at 0x7f72adb301e0>,"[7, 3, 7, 11, 6, 3, 10, 5, 8, 10, 6, 0]","[<environments.cube2.Cube2State object at 0x7f72adb301e0>, <environments.cube2.Cube2State object at 0x7f72ad7570f0>, <environments.cube2.Cube2State object at 0x7f72ad757230>, <environments.cube2.Cube2State object at 0x7f72ad757370>, <environments.cube2.Cube2State object at 0x7f72ad7574b0>, <environments.cube2.Cube2State object at 0x7f72ad7575f0>, <environments.cube2.Cube2State object at 0x7f72ad757730>, <environments.cube2.Cube2State object at 0x7f72ad757870>, <environments.cube2.Cube2State object at 0x7f72ad7579b0>, <environments.cube2.Cube2State object at 0x7f72ad757af0>, <environments.cube2.Cube2State object at 0x7f72ad757c30>, <environments.cube2.Cube2State object at 0x7f72ad757d70>, <environments.cube2.Cube2State object at 0x7f72ad757eb0>]",32.19165778160095,1051092
<environments.cube2.Cube2State object at 0x7f72adb30320>,"[11, 9, 3, 5, 7, 0, 5, 0, 11, 1, 9, 0]","[<environments.cube2.Cube2State object at 0x7f72adb30320>, <environments.cube2.Cube2State object at 0x7f72ad75a0a0>, <environments.cube2.Cube2State object at 0x7f72ad75a1e0>, <environments.cube2.Cube2State object at 0x7f72ad75a320>, <environments.cube2.Cube2State object at 0x7f72ad75a460>, <environments.cube2.Cube2State object at 0x7f72ad75a5a0>, <environments.cube2.Cube2State object at 0x7f72ad75a6e0>, <environments.cube2.Cube2State object at 0x7f72ad75a820>, <environments.cube2.Cube2State object at 0x7f72ad75a960>, <environments.cube2.Cube2State object at 0x7f72ad75aaa0>, <environments.cube2.Cube2State object at 0x7f72ad75abe0>, <environments.cube2.Cube2State object at 0x7f72ad75ad20>, <environments.cube2.Cube2State object at 0x7f72ad75ae60>]",30.069935083389282,1051092
<environments.cube2.Cube2State object at 0x7f72adb30460>,"[8, 1, 8, 4, 11, 6, 1, 1, 8, 0]","[<environments.cube2.Cube2State object at 0x7f72adb30460>, <environments.cube2.Cube2State object at 0x7f72ad75c050>, <environments.cube2.Cube2State object at 0x7f72ad75c190>, <environments.cube2.Cube2State object at 0x7f72ad75c2d0>, <environments.cube2.Cube2State object at 0x7f72ad75c410>, <environments.cube2.Cube2State object at 0x7f72ad75c550>, <environments.cube2.Cube2State object at 0x7f72ad75c690>, <environments.cube2.Cube2State object at 0x7f72ad75c7d0>, <environments.cube2.Cube2State object at 0x7f72ad75c910>, <environments.cube2.Cube2State object at 0x7f72ad75ca50>, <environments.cube2.Cube2State object at 0x7f72ad75cb90>]",26.4808349609375,811092
<environments.cube2.Cube2State object at 0x7f72adb305a0>,"[0, 7, 3, 9, 0, 9, 3, 4, 1, 8, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adb305a0>, <environments.cube2.Cube2State object at 0x7f72ad75cd20>, <environments.cube2.Cube2State object at 0x7f72ad75ce60>, <environments.cube2.Cube2State object at 0x7f72ad75cfa0>, <environments.cube2.Cube2State object at 0x7f72ad760140>, <environments.cube2.Cube2State object at 0x7f72ad760280>, <environments.cube2.Cube2State object at 0x7f72ad7603c0>, <environments.cube2.Cube2State object at 0x7f72ad760500>, <environments.cube2.Cube2State object at 0x7f72ad760640>, <environments.cube2.Cube2State object at 0x7f72ad760780>, <environments.cube2.Cube2State object at 0x7f72ad7608c0>, <environments.cube2.Cube2State object at 0x7f72ad760a00>, <environments.cube2.Cube2State object at 0x7f72ad760b40>]",30.214735507965088,1051092
<environments.cube2.Cube2State object at 0x7f72adb306e0>,"[0, 8, 6, 6, 3, 6, 0, 4, 2, 0]","[<environments.cube2.Cube2State object at 0x7f72adb306e0>, <environments.cube2.Cube2State object at 0x7f72ad760cd0>, <environments.cube2.Cube2State object at 0x7f72ad760e10>, <environments.cube2.Cube2State object at 0x7f72ad760f50>, <environments.cube2.Cube2State object at 0x7f72ad7620f0>, <environments.cube2.Cube2State object at 0x7f72ad762230>, <environments.cube2.Cube2State object at 0x7f72ad762370>, <environments.cube2.Cube2State object at 0x7f72ad7624b0>, <environments.cube2.Cube2State object at 0x7f72ad7625f0>, <environments.cube2.Cube2State object at 0x7f72ad762730>, <environments.cube2.Cube2State object at 0x7f72ad762870>]",25.71255087852478,811092
<environments.cube2.Cube2State object at 0x7f72adb30820>,"[11, 5, 11, 0, 11, 0, 7, 1, 1, 8, 5, 0]","[<environments.cube2.Cube2State object at 0x7f72adb30820>, <environments.cube2.Cube2State object at 0x7f72ad762a00>, <environments.cube2.Cube2State object at 0x7f72ad762b40>, <environments.cube2.Cube2State object at 0x7f72ad762c80>, <environments.cube2.Cube2State object at 0x7f72ad762dc0>, <environments.cube2.Cube2State object at 0x7f72ad762f00>, <environments.cube2.Cube2State object at 0x7f72ad7650a0>, <environments.cube2.Cube2State object at 0x7f72ad7651e0>, <environments.cube2.Cube2State object at 0x7f72ad765320>, <environments.cube2.Cube2State object at 0x7f72ad765460>, <environments.cube2.Cube2State object at 0x7f72ad7655a0>, <environments.cube2.Cube2State object at 0x7f72ad7656e0>, <environments.cube2.Cube2State object at 0x7f72ad765820>]",29.550561666488647,1051092
